id,year,type_of_violence,conflict_name,dyad_name,side_a,side_b,country,region,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,where_coordinates,latitude,longitude,preliminary
84209,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-01-16,1990-01-16,1,0,0,0,1,1,1,Srinagar town,34.080399,74.823383,
94766,1990,1,India: Punjab/Khalistan,Government of India - Sikh insurgents,Government of India,Sikh insurgents,India,Asia,1990-01-16,1990-01-16,0,2,0,0,2,2,2,Punjab state,30.916670,75.416670,
94836,1990,1,India: Punjab/Khalistan,Government of India - Sikh insurgents,Government of India,Sikh insurgents,India,Asia,1990-01-19,1990-01-19,1,0,0,0,1,1,1,Punjab state,30.916670,75.416670,
97101,1990,3,Sikh insurgents - Civilians,Sikh insurgents - Civilians,Sikh insurgents,Civilians,India,Asia,1990-01-19,1990-01-19,0,0,0,0,0,7,0,Balaggan village,31.691133,74.769229,
84153,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-01-20,1990-02-12,0,0,0,98,98,98,98,Jammu and Kashmir state,33.916670,76.666670,
87134,1990,3,Government of India - Civilians,Government of India - Civilians,Government of India,Civilians,India,Asia,1990-01-21,1990-01-21,0,0,0,0,0,38,0,Jammu and Kashmir state,33.916670,76.666670,
87181,1990,3,Government of India - Civilians,Government of India - Civilians,Government of India,Civilians,India,Asia,1990-01-22,1990-01-22,0,0,0,0,0,4,0,Srinagar town,34.080399,74.823383,
87703,1990,3,Government of India - Civilians,Government of India - Civilians,Government of India,Civilians,India,Asia,1990-01-23,1990-01-23,0,0,0,0,0,4,0,Srinagar town,34.080399,74.823383,
87704,1990,3,Government of India - Civilians,Government of India - Civilians,Government of India,Civilians,India,Asia,1990-01-25,1990-01-25,0,0,0,0,0,9,0,Handwara town,34.336275,74.235023,
90989,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-01-25,1990-01-25,4,0,0,0,4,4,4,Srinagar town,34.080399,74.823383,
87763,1990,3,Government of India - Civilians,Government of India - Civilians,Government of India,Civilians,India,Asia,1990-01-29,1990-01-29,0,0,0,0,0,1,0,Kashmir valley,34.166670,74.750000,
85571,1990,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,1990-02-01,1990-02-28,0,0,1,0,1,1,1,Srinagar district,34.083330,74.833330,
86978,1990,1,India: Government,Government of India - PWG,Government of India,PWG,India,Asia,1990-02-01,1990-02-01,7,0,0,0,7,7,7,Adilabad district,19.264791,78.251174,
95666,1990,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,1990-02-01,1990-02-26,0,0,1,0,1,1,1,Jammu and Kashmir state,33.916670,76.666670,
87391,1990,3,Sikh insurgents - Civilians,Sikh insurgents - Civilians,Sikh insurgents,Civilians,India,Asia,1990-02-04,1990-02-04,0,0,3,0,3,3,3,Amritsar town,31.632780,74.901359,
90953,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-02-05,1990-02-05,0,0,0,0,0,1,0,Srinagar town,34.080399,74.823383,
88288,1990,3,Government of India - Civilians,Government of India - Civilians,Government of India,Civilians,India,Asia,1990-02-07,1990-02-07,0,0,0,0,0,2,0,Kashmir valley,34.166670,74.750000,
88326,1990,3,Government of India - Civilians,Government of India - Civilians,Government of India,Civilians,India,Asia,1990-02-07,1990-02-07,0,0,0,0,0,3,0,Srinagar town,34.080399,74.823383,
164526,1990,3,Sikh insurgents - Civilians,Sikh insurgents - Civilians,Sikh insurgents,Civilians,India,Asia,1990-02-11,1990-02-11,0,0,1,0,1,1,1,Patiala town,30.336572,76.398517,
164527,1990,3,Sikh insurgents - Civilians,Sikh insurgents - Civilians,Sikh insurgents,Civilians,India,Asia,1990-02-11,1990-02-11,0,0,1,0,1,1,1,Firozpur town,30.925740,74.613110,
90455,1990,3,Sikh insurgents - Civilians,Sikh insurgents - Civilians,Sikh insurgents,Civilians,India,Asia,1990-02-11,1990-02-11,0,0,6,0,6,6,6,Tarn Taran town,31.424851,74.943412,
95227,1990,3,Sikh insurgents - Civilians,Sikh insurgents - Civilians,Sikh insurgents,Civilians,India,Asia,1990-02-11,1990-02-11,0,0,3,0,3,3,3,Amritsar town,31.632780,74.901359,
90954,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-02-12,1990-02-12,1,0,0,0,1,1,1,Srinagar town,34.080399,74.823383,
94832,1990,1,India: Punjab/Khalistan,Government of India - Sikh insurgents,Government of India,Sikh insurgents,India,Asia,1990-02-12,1990-02-12,0,0,0,0,0,6,0,Punjab state,30.916670,75.416670,
90955,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-02-14,1990-02-14,0,0,0,0,0,6,0,Srinagar town,34.080399,74.823383,
90996,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-02-14,1990-02-14,0,0,0,5,5,5,0,Srinagar town,34.080399,74.823383,
89564,1990,3,Government of India - Civilians,Government of India - Civilians,Government of India,Civilians,India,Asia,1990-02-17,1990-02-17,0,0,0,0,0,3,0,Srinagar town,34.080399,74.823383,
90956,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-02-18,1990-02-18,1,0,0,0,1,1,1,Srinagar town,34.080399,74.823383,
89489,1990,3,Government of India - Civilians,Government of India - Civilians,Government of India,Civilians,India,Asia,1990-02-24,1990-02-24,0,0,0,0,0,2,0,Khrew town,34.019363,75.018787,
85739,1990,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,1990-02-27,1990-02-27,0,0,1,0,1,1,1,Srinagar district,34.083330,74.833330,
89565,1990,3,Government of India - Civilians,Government of India - Civilians,Government of India,Civilians,India,Asia,1990-02-27,1990-02-27,0,0,3,0,3,3,3,Bihar state,25.750000,85.750000,
90959,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-02-27,1990-02-27,2,0,0,0,2,2,2,Srinagar district,34.083330,74.833330,
84139,1990,3,Government of India - Civilians,Government of India - Civilians,Government of India,Civilians,India,Asia,1990-02-28,1990-02-28,0,0,0,0,0,9,0,New Delhi city,28.651950,77.231490,
84195,1990,3,Government of India - Civilians,Government of India - Civilians,Government of India,Civilians,India,Asia,1990-03-01,1990-03-01,0,0,0,0,0,14,0,Srinagar town,34.080399,74.823383,
85311,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-03-05,1990-03-05,1,0,0,0,1,1,1,Baramulla district,34.192870,74.369200,
90960,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-03-05,1990-03-05,4,0,1,0,5,5,5,Srinagar district,34.083330,74.833330,
95667,1990,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,1990-03-07,1990-03-07,0,0,1,0,1,1,1,Jammu and Kashmir state,33.916670,76.666670,
95804,1990,3,Sikh insurgents - Civilians,Sikh insurgents - Civilians,Sikh insurgents,Civilians,India,Asia,1990-03-07,1990-03-07,0,0,31,0,31,31,31,Abohar town,30.129730,74.193943,
90961,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-03-08,1990-03-08,0,0,0,0,0,2,0,Srinagar district,34.083330,74.833330,
97025,1990,3,Sikh insurgents - Civilians,Sikh insurgents - Civilians,Sikh insurgents,Civilians,India,Asia,1990-03-08,1990-03-08,0,0,8,0,8,8,8,Rajoke village,31.264447,74.572132,
97075,1990,3,Sikh insurgents - Civilians,Sikh insurgents - Civilians,Sikh insurgents,Civilians,India,Asia,1990-03-08,1990-03-08,0,0,2,0,2,2,2,Amritsar district,31.566257,74.825378,
90957,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-03-12,1990-03-12,0,0,0,0,0,1,0,Srinagar district,34.083330,74.833330,
90999,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-03-12,1990-03-12,0,0,0,0,0,2,0,Kupwara town,34.463608,74.197139,
95531,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-03-12,1990-03-17,0,0,0,6,6,6,6,Bihar state,25.750000,85.750000,
113786,1990,3,ULFA - Civilians,ULFA - Civilians,ULFA,Civilians,India,Asia,1990-03-13,1990-03-13,0,0,4,1,5,5,5,Assam state,26.000000,93.000000,
85740,1990,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,1990-03-13,1990-03-13,0,0,1,0,1,1,1,Srinagar district,34.083330,74.833330,
90962,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-03-13,1990-03-13,1,0,0,0,1,1,1,Srinagar town,34.080399,74.823383,
90958,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-03-15,1990-03-15,0,0,0,0,0,1,0,Srinagar town,34.080399,74.823383,
86106,1990,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,1990-03-17,1990-03-17,0,0,2,0,2,2,2,Srinagar district,34.083330,74.833330,
164473,1990,3,Sikh insurgents - Civilians,Sikh insurgents - Civilians,Sikh insurgents,Civilians,India,Asia,1990-03-18,1990-03-18,0,0,11,0,11,11,11,Firozpur town,30.925740,74.613110,
84160,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-03-18,1990-03-18,1,0,0,0,1,1,1,Anantnag district,33.833330,75.166670,
84436,1990,3,Sikh insurgents - Civilians,Sikh insurgents - Civilians,Sikh insurgents,Civilians,India,Asia,1990-03-18,1990-03-18,0,0,5,0,5,5,5,Tarn Taran town,31.424851,74.943412,
84491,1990,3,Sikh insurgents - Civilians,Sikh insurgents - Civilians,Sikh insurgents,Civilians,India,Asia,1990-03-18,1990-03-18,0,0,0,0,0,2,0,Harse Chhina village,31.734560,74.807258,
97076,1990,3,Sikh insurgents - Civilians,Sikh insurgents - Civilians,Sikh insurgents,Civilians,India,Asia,1990-03-18,1990-03-18,0,0,3,0,3,3,3,Talwandi Bhai town,30.835435,74.937721,
90963,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-03-19,1990-03-19,0,0,0,0,0,1,0,Srinagar district,34.083330,74.833330,
84161,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-03-20,1990-03-20,1,0,0,0,1,1,1,Srinagar district,34.083330,74.833330,
84297,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-03-20,1990-03-20,2,0,0,0,2,2,2,Anantnag district,33.833330,75.166670,
84492,1990,3,Sikh insurgents - Civilians,Sikh insurgents - Civilians,Sikh insurgents,Civilians,India,Asia,1990-03-20,1990-03-20,0,0,0,0,0,6,0,Chandigarh town,30.736290,76.788400,
95506,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-03-21,1990-03-21,0,1,0,1,2,2,2,Bhagalpur town,25.250000,87.000000,
95683,1990,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,1990-03-23,1990-03-25,0,0,1,0,1,1,1,Srinagar town,34.080399,74.823383,
85382,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-03-24,1990-03-24,1,0,0,0,1,1,1,Jammu and Kashmir state,33.916670,76.666670,
90964,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-03-25,1990-03-25,1,0,0,0,1,1,1,Srinagar town,34.080399,74.823383,
85383,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-03-27,1990-03-27,0,0,0,0,0,2,0,Kashmir valley,34.166670,74.750000,
86328,1990,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,1990-03-27,1990-03-27,0,0,3,0,3,3,3,Srinagar district,34.083330,74.833330,
95542,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-03-28,1990-03-28,0,1,0,0,1,1,1,Jammu town,32.677210,74.811306,
90966,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-03-29,1990-03-29,2,0,14,0,16,16,16,Srinagar district,34.083330,74.833330,
90997,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-03-29,1990-03-29,0,0,8,0,8,8,8,LoC,32.565000,74.676000,
90965,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-03-30,1990-03-30,0,1,0,4,5,5,5,Srinagar district,34.083330,74.833330,
84796,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-03-31,1990-03-31,0,0,0,2,2,2,2,Srinagar town,34.080399,74.823383,
90998,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-03-31,1990-03-31,0,0,5,0,5,5,5,LoC,32.565000,74.676000,
183897,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-04-01,1990-05-20,0,23,0,0,23,24,23,Kupwara district,34.372601,74.167293,
86968,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-04-01,1990-05-31,0,0,0,0,0,30,0,Kanpur town,26.422411,80.350978,
87287,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-04-01,1990-12-31,0,0,0,224,224,224,224,Gujarat state,23.000000,71.750000,
90990,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-04-01,1990-05-20,0,24,0,0,24,23,24,Uri town,34.049509,74.074802,
84196,1990,3,Government of India - Civilians,Government of India - Civilians,Government of India,Civilians,India,Asia,1990-04-02,1990-04-02,0,0,0,0,0,3,0,Baramulla district,34.192870,74.369200,
84493,1990,3,Sikh insurgents - Civilians,Sikh insurgents - Civilians,Sikh insurgents,Civilians,India,Asia,1990-04-03,1990-04-03,0,0,40,0,40,40,40,Batala town,31.809355,75.217601,
84497,1990,3,Sikh insurgents - Civilians,Sikh insurgents - Civilians,Sikh insurgents,Civilians,India,Asia,1990-04-03,1990-04-03,0,0,15,0,15,15,15,Punjab state,30.916670,75.416670,
95546,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-04-04,1990-04-09,0,0,0,44,44,44,44,Gujarat state,23.000000,71.750000,
84283,1990,3,Government of India - Civilians,Government of India - Civilians,Government of India,Civilians,India,Asia,1990-04-09,1990-04-09,0,0,0,0,0,1,0,Srinagar town,34.080399,74.823383,
97253,1990,3,ULFA - Civilians,ULFA - Civilians,ULFA,Civilians,India,Asia,1990-04-09,1990-04-09,0,0,1,0,1,1,1,Assam state,26.000000,93.000000,
97254,1990,3,ULFA - Civilians,ULFA - Civilians,ULFA,Civilians,India,Asia,1990-04-09,1990-04-09,0,0,0,0,0,1,0,Assam state,26.000000,93.000000,
86304,1990,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,1990-04-10,1990-04-10,0,0,1,0,1,1,1,Srinagar town,34.080399,74.823383,
95684,1990,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,1990-04-10,1990-04-10,0,0,2,0,2,2,2,Srinagar town,34.080399,74.823383,
113758,1990,3,ABSU - Civilians,ABSU - Civilians,ABSU,Civilians,India,Asia,1990-04-12,1990-04-12,0,0,0,7,7,7,0,Assam state,26.000000,93.000000,
113759,1990,3,ABSU - Civilians,ABSU - Civilians,ABSU,Civilians,India,Asia,1990-04-12,1990-04-12,0,0,15,0,15,15,13,Kokrajhar district,26.485045,90.437469,
95507,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-04-12,1990-04-12,0,0,0,6,6,6,6,Vadodara town,22.294740,73.203788,
59216,1990,1,India - Pakistan,Government of India - Government of Pakistan,Government of India,Government of Pakistan,India,Asia,1990-04-13,1990-04-13,1,5,0,0,6,6,6,LoC,32.565000,74.676000,
90991,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-04-16,1990-04-16,1,0,0,0,1,1,1,Srinagar district,34.083330,74.833330,
84813,1990,3,Government of India - Civilians,Government of India - Civilians,Government of India,Civilians,India,Asia,1990-04-18,1990-04-19,0,0,1,0,1,1,1,LoC,32.565000,74.676000,
86770,1990,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,1990-04-18,1990-04-18,0,0,1,0,1,1,1,Srinagar town,34.080399,74.823383,
95510,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-04-18,1990-04-20,0,0,0,5,5,5,5,Kanpur town,26.422411,80.350978,
85615,1990,3,Sikh insurgents - Civilians,Sikh insurgents - Civilians,Sikh insurgents,Civilians,India,Asia,1990-04-19,1990-04-19,0,0,0,0,0,13,0,Pathankot town,32.257680,75.673046,
85667,1990,3,Sikh insurgents - Civilians,Sikh insurgents - Civilians,Sikh insurgents,Civilians,India,Asia,1990-04-20,1990-04-20,0,0,0,0,0,4,0,Batala town,31.809355,75.217601,
59218,1990,1,India - Pakistan,Government of India - Government of Pakistan,Government of India,Government of Pakistan,India,Asia,1990-04-21,1990-04-21,0,0,0,0,0,4,0,Poonch district,33.770000,74.100000,
85065,1990,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,1990-04-25,1990-04-25,0,0,4,0,4,4,4,Jammu and Kashmir state,33.916670,76.666670,
86940,1990,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,1990-04-27,1990-04-29,0,0,0,0,0,5,0,Srinagar district,34.083330,74.833330,
84814,1990,3,Government of India - Civilians,Government of India - Civilians,Government of India,Civilians,India,Asia,1990-04-29,1990-05-01,0,0,0,0,0,2,0,Srinagar town,34.080399,74.823383,
85668,1990,3,Sikh insurgents - Civilians,Sikh insurgents - Civilians,Sikh insurgents,Civilians,India,Asia,1990-04-30,1990-04-30,0,0,1,0,1,1,1,Amritsar town,31.632780,74.901359,
87290,1990,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,1990-05-02,1990-05-02,0,0,1,0,1,1,1,Srinagar district,34.083330,74.833330,
87513,1990,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,1990-05-02,1990-05-02,0,0,1,0,1,1,1,Anantnag district,33.833330,75.166670,
86150,1990,3,Sikh insurgents - Civilians,Sikh insurgents - Civilians,Sikh insurgents,Civilians,India,Asia,1990-05-03,1990-05-03,0,0,7,0,7,7,7,Gurdaspur town,32.026718,75.414478,
84879,1990,3,Government of India - Civilians,Government of India - Civilians,Government of India,Civilians,India,Asia,1990-05-04,1990-05-04,0,0,7,0,7,7,7,LoC,32.565000,74.676000,
87873,1990,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,1990-05-05,1990-05-07,0,0,0,0,0,1,0,Baramulla district,34.192870,74.369200,
